swi_issue_id,issue_name,Year,Quarter,lobbying_expenses
68,Controlled Substance Act,2018,3,22062107.66803955734
68,Controlled Substance Act,2019,2,21929137.79709051886
68,Controlled Substance Act,2020,1,23058395.14990030779
69,Right to Try,2010,3,92565411.45546803315
69,Right to Try,2011,2,92233448.82178488375
69,Right to Try,2012,1,94623176.89405885264
69,Right to Try,2012,4,87577693.53064572610
69,Right to Try,2013,3,83562148.26681670566
69,Right to Try,2014,2,84679108.36954791862
69,Right to Try,2015,1,88920532.28158418522
70,Artificial Intelligence,2010,1,8217487.45032357831
72,Cloud Computing,2020,4,12955183.07065405447
72,Cloud Computing,2021,3,17092717.92560470057
72,Cloud Computing,2022,2,19062637.85963607330
72,Cloud Computing,2023,1,19015897.47043368732
72,Cloud Computing,2023,4,20519078.29044946316
72,Cloud Computing,2024,3,21829354.50772285583
58,Medicare Part D,2019,3,61838306.83691403043
58,Medicare Part D,2020,2,64336457.91072347237
58,Medicare Part D,2021,1,70735285.30205668187
60,Orphan Drugs,2015,4,13520789.41775362534
60,Orphan Drugs,2016,3,13709285.49924250886
60,Orphan Drugs,2017,2,13282771.16135124489
60,Orphan Drugs,2018,1,15558943.38495393432
60,Orphan Drugs,2018,4,14942972.12479024182
60,Orphan Drugs,2019,3,15975613.80740139571
60,Orphan Drugs,2020,2,16818937.10881802161
60,Orphan Drugs,2021,1,17480545.00768989848
60,Orphan Drugs,2021,4,17856606.95436245979
60,Orphan Drugs,2022,3,18908918.14507747602
60,Orphan Drugs,2023,2,19643613.19895780615
60,Orphan Drugs,2024,1,23774375.58969718045
61,Pharmaceutical Clinical Trials,2010,2,18841201.95592264397
61,Pharmaceutical Clinical Trials,2011,1,20326248.90283071476
61,Pharmaceutical Clinical Trials,2011,4,20128633.77880724832
61,Pharmaceutical Clinical Trials,2012,3,18684124.32261775802
61,Pharmaceutical Clinical Trials,2013,2,16069861.20649029691
61,Pharmaceutical Clinical Trials,2014,1,17382814.94507538877
62,Health Insurance,2018,4,95979771.00768768272
62,Health Insurance,2019,3,105973942.27503650166
62,Health Insurance,2020,2,114844388.50111144333
62,Health Insurance,2021,1,120887396.43088634230
62,Health Insurance,2021,4,123582339.97598742961
62,Health Insurance,2022,3,128296208.44537840686
62,Health Insurance,2023,2,123253456.92609727753
62,Health Insurance,2024,1,135431306.82228450609
62,Health Insurance,2024,4,125296058.58052708967
63,Medicaid,2010,2,120339683.00465534694
63,Medicaid,2011,1,124052257.83570540359
63,Medicaid,2011,4,121297050.12253116177
63,Medicaid,2012,3,112185764.36028213877
63,Medicaid,2013,2,114039904.25716120338
63,Medicaid,2014,1,119877533.16402673277
63,Medicaid,2014,4,112404026.34121197893
63,Medicaid,2015,3,113378956.45773640364
63,Medicaid,2016,2,117314166.45783427236
63,Medicaid,2017,1,139396124.26133487793
64,Medicare,2024,4,172066161.34668366254
65,Pharmacy Benefit Managers (PBM),2011,4,23391530.74568479894
65,Pharmacy Benefit Managers (PBM),2012,3,21661407.33541539480
65,Pharmacy Benefit Managers (PBM),2013,2,22847324.63509801105
65,Pharmacy Benefit Managers (PBM),2014,1,26643596.21000584877
65,Pharmacy Benefit Managers (PBM),2014,4,27031503.56127882734
65,Pharmacy Benefit Managers (PBM),2015,3,22309060.19404944846
65,Pharmacy Benefit Managers (PBM),2016,2,20461666.45411801762
65,Pharmacy Benefit Managers (PBM),2017,1,25083130.14203498116
65,Pharmacy Benefit Managers (PBM),2017,4,25386018.84105277676
65,Pharmacy Benefit Managers (PBM),2018,3,24964900.24732108993
65,Pharmacy Benefit Managers (PBM),2019,2,27147387.74308963073
65,Pharmacy Benefit Managers (PBM),2020,1,28074893.20246278936
65,Pharmacy Benefit Managers (PBM),2020,4,27073402.94499491396
65,Pharmacy Benefit Managers (PBM),2021,3,26014651.30815039731
65,Pharmacy Benefit Managers (PBM),2022,2,26275453.61198260307
65,Pharmacy Benefit Managers (PBM),2023,1,34323180.74378752419
66,HIPAA,2010,1,106140219.04515446376
67,Affordable Care Act (ACA),2017,4,98333226.79007712111
67,Affordable Care Act (ACA),2018,3,96511382.85097077975
67,Affordable Care Act (ACA),2019,2,102083297.88689448406
67,Affordable Care Act (ACA),2020,1,114176178.31653046679
67,Affordable Care Act (ACA),2020,4,115928407.35414128180
67,Affordable Care Act (ACA),2021,3,121140223.82255092524
67,Affordable Care Act (ACA),2022,2,124532139.86441715211
67,Affordable Care Act (ACA),2023,1,134271354.18244491631
67,Affordable Care Act (ACA),2023,4,127813569.42782394595
67,Affordable Care Act (ACA),2024,3,123113347.18880061615
68,Controlled Substance Act,2010,1,19730189.86916517863
68,Controlled Substance Act,2010,4,17640104.64726133777
68,Controlled Substance Act,2011,3,17632432.51876262623
68,Controlled Substance Act,2012,2,18702253.31317655982
68,Controlled Substance Act,2013,1,18738845.23553778484
68,Controlled Substance Act,2013,4,20057589.54386150928
68,Controlled Substance Act,2014,3,18961330.73040628330
68,Controlled Substance Act,2015,2,20620553.37541600031
68,Controlled Substance Act,2016,1,20278660.40764246675
69,Right to Try,2023,4,132047132.15092935899
69,Right to Try,2024,3,128909171.19492185361
70,Artificial Intelligence,2010,4,8451367.20422404426
70,Artificial Intelligence,2011,3,7226296.95094557095
70,Artificial Intelligence,2012,2,7374212.37219054666
70,Artificial Intelligence,2013,1,7717174.03139982592
70,Artificial Intelligence,2013,4,7764468.25528753097
70,Artificial Intelligence,2014,3,7968298.66113149633
70,Artificial Intelligence,2015,2,9298312.66460222735
70,Artificial Intelligence,2016,1,9429785.02167766645
70,Artificial Intelligence,2016,4,8223543.75086516022
70,Artificial Intelligence,2017,3,7914599.90811647448
70,Artificial Intelligence,2018,2,8434643.38884222869
70,Artificial Intelligence,2019,1,10941298.51114433489
70,Artificial Intelligence,2019,4,12768087.26519938076
70,Artificial Intelligence,2020,3,11821753.86154514940
70,Artificial Intelligence,2021,2,14566267.94691056698
70,Artificial Intelligence,2022,1,19369034.57299587697
72,Cloud Computing,2016,4,8223543.75086516022
72,Cloud Computing,2017,3,7914599.90811647448
72,Cloud Computing,2018,2,8434643.38884222869
72,Cloud Computing,2019,1,10941298.51114433489
72,Cloud Computing,2019,4,12768087.26519938076
72,Cloud Computing,2020,3,11821753.86154514940
72,Cloud Computing,2021,2,14566267.94691056698
72,Cloud Computing,2022,1,19369034.57299587697
72,Cloud Computing,2022,4,18651982.68500115722
72,Cloud Computing,2023,3,19550093.15738046452
72,Cloud Computing,2024,2,21067001.48894141529
61,Pharmaceutical Clinical Trials,2015,2,18658662.37387963684
61,Pharmaceutical Clinical Trials,2016,1,19000569.98717163224
61,Pharmaceutical Clinical Trials,2016,4,20186399.45966795811
61,Pharmaceutical Clinical Trials,2017,3,18354589.78386811335
61,Pharmaceutical Clinical Trials,2018,2,19161937.70075531967
61,Pharmaceutical Clinical Trials,2019,1,22347966.43570374661
62,Health Insurance,2013,4,88257043.03882465417
62,Health Insurance,2014,3,86082200.13201415248
62,Health Insurance,2015,2,85460799.20404571082
62,Health Insurance,2016,1,85560493.03910593188
62,Health Insurance,2016,4,83611396.81333369632
62,Health Insurance,2017,3,94685158.99501205294
62,Health Insurance,2018,2,96035560.51394873761
62,Health Insurance,2019,1,106018843.95324576407
62,Health Insurance,2019,4,103833533.43987401026
62,Health Insurance,2020,3,113305625.96796009296
62,Health Insurance,2021,2,119072238.52451450616
62,Health Insurance,2022,1,135152604.96809038554
64,Medicare,2010,3,118867974.59889243590
64,Medicare,2011,2,119523596.09749331609
64,Medicare,2012,1,123779573.34998262363
65,Pharmacy Benefit Managers (PBM),2019,4,27167880.13787512343
65,Pharmacy Benefit Managers (PBM),2020,3,27150823.53638408093
65,Pharmacy Benefit Managers (PBM),2021,2,25209715.53688264716
65,Pharmacy Benefit Managers (PBM),2022,1,31316271.74285025747
65,Pharmacy Benefit Managers (PBM),2022,4,27954606.86599626224
65,Pharmacy Benefit Managers (PBM),2023,3,30573933.89402797852
65,Pharmacy Benefit Managers (PBM),2024,2,29722470.53229887520
66,HIPAA,2022,4,128052286.46017137095
66,HIPAA,2023,3,127360106.31531812064
66,HIPAA,2024,2,131857261.39591978783
67,Affordable Care Act (ACA),2010,3,90355970.05756622322
67,Affordable Care Act (ACA),2011,2,90104673.35949321638
67,Affordable Care Act (ACA),2012,1,91981499.11782993268
67,Affordable Care Act (ACA),2012,4,85750174.63628865986
67,Affordable Care Act (ACA),2013,3,85327827.25278931018
67,Affordable Care Act (ACA),2014,2,88633848.50779484534
67,Affordable Care Act (ACA),2015,1,91196037.59338671896
67,Affordable Care Act (ACA),2015,4,81277099.26516163330
67,Affordable Care Act (ACA),2016,3,83539346.55790488165
67,Affordable Care Act (ACA),2017,2,98103559.07721118049
67,Affordable Care Act (ACA),2018,1,102479378.86948224626
67,Affordable Care Act (ACA),2018,4,95979771.00768768272
67,Affordable Care Act (ACA),2019,3,105973942.27503650166
67,Affordable Care Act (ACA),2020,2,114844388.50111144333
67,Affordable Care Act (ACA),2021,1,120887396.43088634230
68,Controlled Substance Act,2012,4,17849751.55550032507
68,Controlled Substance Act,2013,3,17837259.06288694007
68,Controlled Substance Act,2014,2,19998220.97236468920
68,Controlled Substance Act,2015,1,20906041.27660427720
68,Controlled Substance Act,2015,4,18729384.46475683684
68,Controlled Substance Act,2016,3,19340156.62369236382
68,Controlled Substance Act,2017,2,19311342.41129193842
68,Controlled Substance Act,2018,1,21778700.67861990844
68,Controlled Substance Act,2018,4,22595008.13034299612
68,Controlled Substance Act,2019,3,22068740.78860692871
68,Controlled Substance Act,2020,2,23007856.15400390253
68,Controlled Substance Act,2021,1,27319056.66851586525
68,Controlled Substance Act,2021,4,22693046.64638077823
68,Controlled Substance Act,2022,3,22258437.43286940516
68,Controlled Substance Act,2023,2,25945749.71869923527
68,Controlled Substance Act,2024,1,30550068.83186579921
69,Right to Try,2010,2,94703176.63595894004
69,Right to Try,2011,1,96121996.73062728446
59,Generic Drugs/Pharmaceuticals,2010,3,24433525.40920308111
59,Generic Drugs/Pharmaceuticals,2011,2,22760297.09764349535
59,Generic Drugs/Pharmaceuticals,2012,1,27538475.11302824830
60,Orphan Drugs,2011,4,14884648.82603076019
60,Orphan Drugs,2012,3,12799281.52294010776
60,Orphan Drugs,2013,2,12677174.98314345564
60,Orphan Drugs,2014,1,14083902.66326107626
60,Orphan Drugs,2014,4,13671356.93236516939
60,Orphan Drugs,2015,3,13164761.39583948849
60,Orphan Drugs,2016,2,13785772.54133015193
60,Orphan Drugs,2017,1,13967440.15386898045
60,Orphan Drugs,2017,4,13893622.39096459031
60,Orphan Drugs,2018,3,14871308.48117944085
60,Orphan Drugs,2019,2,15642826.79725512095
60,Orphan Drugs,2020,1,16935977.99089955237
61,Pharmaceutical Clinical Trials,2010,3,20312869.55219086805
61,Pharmaceutical Clinical Trials,2011,2,19838353.34710767064
61,Pharmaceutical Clinical Trials,2012,1,20498717.59862714770
61,Pharmaceutical Clinical Trials,2012,4,18905510.17016494358
61,Pharmaceutical Clinical Trials,2013,3,16351367.28712881178
61,Pharmaceutical Clinical Trials,2014,2,16152375.33174557041
61,Pharmaceutical Clinical Trials,2015,1,19119458.88802142042
62,Health Insurance,2014,4,86043854.79540880053
62,Health Insurance,2015,3,82999223.94265320761
62,Health Insurance,2016,2,84690785.46980334984
62,Health Insurance,2017,1,104764704.95726113598
62,Health Insurance,2017,4,98333226.79007712111
62,Health Insurance,2018,3,96511382.85097077975
62,Health Insurance,2019,2,102083297.88689448406
62,Health Insurance,2020,1,114176178.31653046679
62,Health Insurance,2020,4,115928407.35414128180
62,Health Insurance,2021,3,121140223.82255092524
62,Health Insurance,2022,2,124532139.86441715211
62,Health Insurance,2023,1,134271354.18244491631
62,Health Insurance,2023,4,127813569.42782394595
62,Health Insurance,2024,3,123113347.18880061615
63,Medicaid,2010,3,118867974.59889243590
63,Medicaid,2011,2,119523596.09749331609
63,Medicaid,2012,1,123779573.34998262363
63,Medicaid,2012,4,114766514.29458303919
63,Medicaid,2013,3,114289876.70108619381
63,Medicaid,2014,2,115167446.91332827001
63,Medicaid,2015,1,123504385.16508075340
63,Medicaid,2015,4,111915677.81000755034
63,Medicaid,2016,3,115264137.47838848583
63,Medicaid,2017,2,130376130.41989167820
63,Medicaid,2018,1,139122527.90603559573
63,Medicaid,2018,4,129098648.77803911415
63,Medicaid,2019,3,139503485.80597797076
63,Medicaid,2020,2,153051268.89829434628
63,Medicaid,2021,1,164078466.48783644311
64,Medicare,2020,4,155400964.70264928299
64,Medicare,2021,3,163214615.85241294378
64,Medicare,2022,2,166854362.96397403203
64,Medicare,2023,1,186840696.30075467217
64,Medicare,2023,4,177208482.16746679685
64,Medicare,2024,3,168274029.76057856151
65,Pharmacy Benefit Managers (PBM),2015,4,22502368.46258265253
65,Pharmacy Benefit Managers (PBM),2016,3,20918786.76204465768
65,Pharmacy Benefit Managers (PBM),2017,2,23524695.64673332715
65,Pharmacy Benefit Managers (PBM),2018,1,26554360.59280193431
65,Pharmacy Benefit Managers (PBM),2018,4,25173267.87520072737
65,Pharmacy Benefit Managers (PBM),2019,3,28308763.30597256133
65,Pharmacy Benefit Managers (PBM),2020,2,26129577.51354056942
65,Pharmacy Benefit Managers (PBM),2021,1,27544215.24510658106
65,Pharmacy Benefit Managers (PBM),2021,4,27477598.26399314565
65,Pharmacy Benefit Managers (PBM),2022,3,29145953.15396789069
65,Pharmacy Benefit Managers (PBM),2023,2,28828223.18951533386
65,Pharmacy Benefit Managers (PBM),2024,1,35107302.13141261165
58,Medicare Part D,2020,3,62207599.20441866505
58,Medicare Part D,2021,2,65481006.26519685493
58,Medicare Part D,2022,1,78686775.35482382204
59,Generic Drugs/Pharmaceuticals,2010,2,22305297.05544829925
59,Generic Drugs/Pharmaceuticals,2011,1,25428331.48926545547
59,Generic Drugs/Pharmaceuticals,2011,4,26452402.85093239099
59,Generic Drugs/Pharmaceuticals,2012,3,23104433.73240794450
59,Generic Drugs/Pharmaceuticals,2013,2,21851396.44750757853
59,Generic Drugs/Pharmaceuticals,2014,1,23840364.32693307353
59,Generic Drugs/Pharmaceuticals,2014,4,23046798.58505021863
59,Generic Drugs/Pharmaceuticals,2015,3,22400430.91887147003
59,Generic Drugs/Pharmaceuticals,2016,2,23384689.88144336278
59,Generic Drugs/Pharmaceuticals,2017,1,24674170.27821853423
60,Orphan Drugs,2010,3,13815920.54719527494
60,Orphan Drugs,2011,2,13114788.88453885821
60,Orphan Drugs,2012,1,15207971.82794243850
60,Orphan Drugs,2012,4,12512324.61038951538
60,Orphan Drugs,2013,3,13356195.52022390181
60,Orphan Drugs,2014,2,13871270.33564207793
60,Orphan Drugs,2015,1,14528000.53632960551
61,Pharmaceutical Clinical Trials,2010,1,19578051.52647632829
62,Health Insurance,2022,4,125788004.01084696403
62,Health Insurance,2023,3,124047456.92188910403
62,Health Insurance,2024,2,125558262.84114610737
63,Medicaid,2017,4,129659950.90457313760
63,Medicaid,2018,3,128930062.04430070395
63,Medicaid,2019,2,136227078.91060843224
63,Medicaid,2020,1,156665607.15853987450
63,Medicaid,2020,4,155400964.70264928299
63,Medicaid,2021,3,163214615.85241294378
63,Medicaid,2022,2,166854362.96397403203
63,Medicaid,2023,1,186840696.30075467217
63,Medicaid,2023,4,177208482.16746679685
63,Medicaid,2024,3,168274029.76057856151
64,Medicare,2012,4,114766514.29458303919
64,Medicare,2013,3,114289876.70108619381
64,Medicare,2014,2,115167446.91332827001
64,Medicare,2015,1,123504385.16508075340
64,Medicare,2015,4,111915677.81000755034
64,Medicare,2016,3,115264137.47838848583
64,Medicare,2017,2,130376130.41989167820
64,Medicare,2018,1,139122527.90603559573
64,Medicare,2018,4,129098648.77803911415
64,Medicare,2019,3,139503485.80597797076
64,Medicare,2020,2,153051268.89829434628
64,Medicare,2021,1,164078466.48783644311
64,Medicare,2021,4,167518118.32899290245
64,Medicare,2022,3,172250394.96700708327
64,Medicare,2023,2,169154022.67164431270
64,Medicare,2024,1,188897282.67744627641
65,Pharmacy Benefit Managers (PBM),2010,1,25274907.95741490474
65,Pharmacy Benefit Managers (PBM),2010,4,23542618.24703853020
65,Pharmacy Benefit Managers (PBM),2011,3,21492521.98563328602
65,Pharmacy Benefit Managers (PBM),2012,2,22516058.58371447625
65,Pharmacy Benefit Managers (PBM),2013,1,23751461.20589389053
65,Pharmacy Benefit Managers (PBM),2013,4,26259207.21074534266
65,Pharmacy Benefit Managers (PBM),2014,3,26874412.59044028104
65,Pharmacy Benefit Managers (PBM),2015,2,23286761.29911452436
65,Pharmacy Benefit Managers (PBM),2016,1,22511646.47903901170
65,Pharmacy Benefit Managers (PBM),2016,4,21369398.63155429786
65,Pharmacy Benefit Managers (PBM),2017,3,23385608.01653611935
65,Pharmacy Benefit Managers (PBM),2018,2,23334040.97190325942
65,Pharmacy Benefit Managers (PBM),2019,1,28799164.61622339578
66,HIPAA,2010,2,94703176.63595894004
66,HIPAA,2011,1,96121996.73062728446
66,HIPAA,2011,4,94303370.93483122895
66,HIPAA,2012,3,86569544.40164871960
66,HIPAA,2013,2,84006512.59428949538
66,HIPAA,2014,1,85921876.57845478596
68,Controlled Substance Act,2024,4,27387003.85286940330
70,Artificial Intelligence,2010,2,8774941.98064086851
70,Artificial Intelligence,2011,1,8493970.89390783476
70,Artificial Intelligence,2011,4,7260811.27237702042
70,Artificial Intelligence,2012,3,7486287.04415696046
70,Artificial Intelligence,2013,2,7679380.31815607794
70,Artificial Intelligence,2014,1,7843482.16745259034
71,Cybersecurity,2021,4,17784821.06869496233
71,Cybersecurity,2022,3,19794241.19839196986
71,Cybersecurity,2023,2,20050636.32428635625
71,Cybersecurity,2024,1,22887903.10930341477
71,Cybersecurity,2024,4,22267073.11342839108
72,Cloud Computing,2024,4,22267073.11342839108
61,Pharmaceutical Clinical Trials,2022,4,24299581.75921695260
61,Pharmaceutical Clinical Trials,2023,3,23311452.53432930583
61,Pharmaceutical Clinical Trials,2024,2,26326470.74392926098
62,Health Insurance,2010,1,108767724.07861656227
62,Health Insurance,2010,4,91531893.18853509090
62,Health Insurance,2011,3,88751771.06773343074
62,Health Insurance,2012,2,89557904.40179943501
62,Health Insurance,2013,1,90148632.19241442441
64,Medicare,2010,1,138345022.63344015201
64,Medicare,2010,4,117820371.65072938888
64,Medicare,2011,3,119517195.42085171686
64,Medicare,2012,2,118366135.73334519679
64,Medicare,2013,1,121116051.79625905329
64,Medicare,2013,4,118140014.48257669292
64,Medicare,2014,3,111686028.73564573568
64,Medicare,2015,2,117597298.12659449773
64,Medicare,2016,1,119323216.33617453731
65,Pharmacy Benefit Managers (PBM),2010,2,23693376.22346892573
65,Pharmacy Benefit Managers (PBM),2011,1,25316695.70272100332
66,HIPAA,2010,4,91346371.21884995997
66,HIPAA,2011,3,90724136.27674283361
66,HIPAA,2012,2,92561288.17547224782
66,HIPAA,2013,1,89704969.68234524512
66,HIPAA,2013,4,87026088.95525201760
66,HIPAA,2014,3,82621108.24419923984
66,HIPAA,2015,2,85581191.91690859591
66,HIPAA,2016,1,86330429.36067928272
66,HIPAA,2016,4,86231122.89628124816
66,HIPAA,2017,3,94226981.98628594765
66,HIPAA,2018,2,97241604.72053417555
66,HIPAA,2019,1,107009296.70662465366
66,HIPAA,2019,4,104888993.13977522741
66,HIPAA,2020,3,113568620.22752419439
66,HIPAA,2021,2,119833723.56067954143
66,HIPAA,2022,1,134318227.46841347565
67,Affordable Care Act (ACA),2010,2,96091255.80397956652
67,Affordable Care Act (ACA),2011,1,96010360.94408283231
67,Affordable Care Act (ACA),2011,4,91242498.82958363690
67,Affordable Care Act (ACA),2012,3,85126518.00465616990
67,Affordable Care Act (ACA),2013,2,85002440.78187992790
67,Affordable Care Act (ACA),2014,1,88725108.46152756120
67,Affordable Care Act (ACA),2014,4,86043854.79540880053
67,Affordable Care Act (ACA),2015,3,82999223.94265320761
67,Affordable Care Act (ACA),2016,2,84690785.46980334984
67,Affordable Care Act (ACA),2017,1,104764704.95726113598
68,Controlled Substance Act,2016,4,19289885.63282375351
68,Controlled Substance Act,2017,3,18645425.51313654300
68,Controlled Substance Act,2018,2,20991117.44981309425
68,Controlled Substance Act,2019,1,23490084.47932558392
68,Controlled Substance Act,2019,4,23698851.49541109200
68,Controlled Substance Act,2020,3,23043391.82291342890
68,Controlled Substance Act,2021,2,22369222.75809252209
68,Controlled Substance Act,2022,1,24737130.65044487563
68,Controlled Substance Act,2022,4,22883353.49617349007
68,Controlled Substance Act,2023,3,26912190.88965975092
68,Controlled Substance Act,2024,2,27137816.96890638499
69,Right to Try,2011,4,94303370.93483122895
69,Right to Try,2012,3,86569544.40164871960
69,Right to Try,2013,2,84006512.59428949538
69,Right to Try,2014,1,85921876.57845478596
69,Right to Try,2014,4,82059149.81918019182
69,Right to Try,2015,3,83090594.66747522918
69,Right to Try,2016,2,87613808.89712869500
69,Right to Try,2017,1,104355745.09344468905
69,Right to Try,2017,4,97532590.87092781751
69,Right to Try,2018,3,96976532.02291122433
69,Right to Try,2019,2,104634228.75970972422
69,Right to Try,2020,1,115839078.73795375296
69,Right to Try,2020,4,116527853.51324301318
69,Right to Try,2021,3,121171875.45472740146
69,Right to Try,2022,2,126996442.69955051724
69,Right to Try,2023,1,135844183.58476328307
61,Pharmaceutical Clinical Trials,2017,2,18639411.16662216051
61,Pharmaceutical Clinical Trials,2018,1,20062681.06169934482
61,Pharmaceutical Clinical Trials,2018,4,19620816.16053875522
61,Pharmaceutical Clinical Trials,2019,3,21131425.21023729360
61,Pharmaceutical Clinical Trials,2020,2,19940970.99222327078
61,Pharmaceutical Clinical Trials,2021,1,19468053.48986138802
61,Pharmaceutical Clinical Trials,2021,4,20518814.34574087654
61,Pharmaceutical Clinical Trials,2022,3,24144692.02154799020
61,Pharmaceutical Clinical Trials,2023,2,23189244.30642666461
61,Pharmaceutical Clinical Trials,2024,1,25930327.19002473912
61,Pharmaceutical Clinical Trials,2024,4,24597380.09170629073
62,Health Insurance,2010,2,96091255.80397956652
62,Health Insurance,2011,1,96010360.94408283231
62,Health Insurance,2011,4,91242498.82958363690
62,Health Insurance,2012,3,85126518.00465616990
62,Health Insurance,2013,2,85002440.78187992790
62,Health Insurance,2014,1,88725108.46152756120
63,Medicaid,2021,4,167518118.32899290245
63,Medicaid,2022,3,172250394.96700708327
63,Medicaid,2023,2,169154022.67164431270
63,Medicaid,2024,1,188897282.67744627641
63,Medicaid,2024,4,172066161.34668366254
64,Medicare,2010,2,120339683.00465534694
64,Medicare,2011,1,124052257.83570540359
64,Medicare,2011,4,121297050.12253116177
64,Medicare,2012,3,112185764.36028213877
64,Medicare,2013,2,114039904.25716120338
64,Medicare,2014,1,119877533.16402673277
64,Medicare,2014,4,112404026.34121197893
64,Medicare,2015,3,113378956.45773640364
64,Medicare,2016,2,117314166.45783427236
64,Medicare,2017,1,139396124.26133487793
64,Medicare,2017,4,129659950.90457313760
64,Medicare,2018,3,128930062.04430070395
64,Medicare,2019,2,136227078.91060843224
64,Medicare,2020,1,156665607.15853987450
66,HIPAA,2014,4,82059149.81918019182
66,HIPAA,2015,3,83090594.66747522918
66,HIPAA,2016,2,87613808.89712869500
66,HIPAA,2017,1,104355745.09344468905
66,HIPAA,2017,4,97532590.87092781751
66,HIPAA,2018,3,96976532.02291122433
66,HIPAA,2019,2,104634228.75970972422
66,HIPAA,2020,1,115839078.73795375296
66,HIPAA,2020,4,116527853.51324301318
66,HIPAA,2021,3,121171875.45472740146
66,HIPAA,2022,2,126996442.69955051724
66,HIPAA,2023,1,135844183.58476328307
66,HIPAA,2023,4,132047132.15092935899
66,HIPAA,2024,3,128909171.19492185361
67,Affordable Care Act (ACA),2010,1,108767724.07861656227
67,Affordable Care Act (ACA),2010,4,91531893.18853509090
67,Affordable Care Act (ACA),2011,3,88751771.06773343074
67,Affordable Care Act (ACA),2012,2,89557904.40179943501
67,Affordable Care Act (ACA),2013,1,90148632.19241442441
68,Controlled Substance Act,2020,4,24591899.10751607580
68,Controlled Substance Act,2021,3,22296927.59931589633
68,Controlled Substance Act,2022,2,22006783.66978327567
68,Controlled Substance Act,2023,1,27828777.77094673892
68,Controlled Substance Act,2023,4,28356748.32729138807
68,Controlled Substance Act,2024,3,26580238.37798276187
69,Right to Try,2010,1,106140219.04515446376
69,Right to Try,2010,4,91346371.21884995997
69,Right to Try,2011,3,90724136.27674283361
69,Right to Try,2012,2,92561288.17547224782
69,Right to Try,2013,1,89704969.68234524512
69,Right to Try,2013,4,87026088.95525201760
69,Right to Try,2014,3,82621108.24419923984
69,Right to Try,2015,2,85581191.91690859591
69,Right to Try,2016,1,86330429.36067928272
69,Right to Try,2016,4,86231122.89628124816
69,Right to Try,2017,3,94226981.98628594765
69,Right to Try,2018,2,97241604.72053417555
58,Medicare Part D,2023,4,81330293.17156919840
58,Medicare Part D,2024,3,76271939.87537693045
59,Generic Drugs/Pharmaceuticals,2010,1,22647402.92395280623
59,Generic Drugs/Pharmaceuticals,2010,4,23357096.27735339927
59,Generic Drugs/Pharmaceuticals,2011,3,23464887.19464268889
59,Generic Drugs/Pharmaceuticals,2012,2,25519442.35738728906
59,Generic Drugs/Pharmaceuticals,2013,1,23307798.69582471124
59,Generic Drugs/Pharmaceuticals,2013,4,25028253.12717270609
59,Generic Drugs/Pharmaceuticals,2014,3,23413320.70262536840
59,Generic Drugs/Pharmaceuticals,2015,2,23407154.01197740945
59,Generic Drugs/Pharmaceuticals,2016,1,23281582.80061236254
60,Orphan Drugs,2010,1,16002870.16366421100
60,Orphan Drugs,2010,4,13583435.27269343098
60,Orphan Drugs,2011,3,13209995.29280505301
60,Orphan Drugs,2012,2,14652284.65264422340
60,Orphan Drugs,2013,1,13158809.05938046259
60,Orphan Drugs,2013,4,14845025.66360989855
60,Orphan Drugs,2014,3,13502604.04704478797
60,Orphan Drugs,2015,2,14031470.33728240231
60,Orphan Drugs,2016,1,13525163.27978728306
61,Pharmaceutical Clinical Trials,2023,4,25284469.66066310027
61,Pharmaceutical Clinical Trials,2024,3,26860672.10298454552
63,Medicaid,2013,4,118140014.48257669292
63,Medicaid,2014,3,111686028.73564573568
63,Medicaid,2015,2,117597298.12659449773
63,Medicaid,2016,1,119323216.33617453731
63,Medicaid,2016,4,114168737.60466041112
63,Medicaid,2017,3,126488387.14596953549
63,Medicaid,2018,2,129225829.49080178573
63,Medicaid,2019,1,142161518.80787636663
63,Medicaid,2019,4,141296534.25583103219
63,Medicaid,2020,3,148362401.63599467708
63,Medicaid,2021,2,159343529.25282871393
63,Medicaid,2022,1,182523108.58006395011
63,Medicaid,2022,4,170964621.32355337069
63,Medicaid,2023,3,172028544.13978804355
63,Medicaid,2024,2,175591175.07057618769
64,Medicare,2016,4,114168737.60466041112
64,Medicare,2017,3,126488387.14596953549
64,Medicare,2018,2,129225829.49080178573
64,Medicare,2019,1,142161518.80787636663
64,Medicare,2019,4,141296534.25583103219
64,Medicare,2020,3,148362401.63599467708
64,Medicare,2021,2,159343529.25282871393
64,Medicare,2022,1,182523108.58006395011
64,Medicare,2022,4,170964621.32355337069
64,Medicare,2023,3,172028544.13978804355
64,Medicare,2024,2,175591175.07057618769
65,Pharmacy Benefit Managers (PBM),2010,3,22224084.01130127118
65,Pharmacy Benefit Managers (PBM),2011,2,20631521.63535182798
65,Pharmacy Benefit Managers (PBM),2012,1,24896797.33679932834
65,Pharmacy Benefit Managers (PBM),2012,4,20520924.40523848290
65,Pharmacy Benefit Managers (PBM),2013,3,24517105.02118406113
65,Pharmacy Benefit Managers (PBM),2014,2,26795019.74214806210
65,Pharmacy Benefit Managers (PBM),2015,1,27019887.49327567795
66,HIPAA,2010,3,92565411.45546803315
66,HIPAA,2011,2,92233448.82178488375
66,HIPAA,2012,1,94623176.89405885264
66,HIPAA,2012,4,87577693.53064572610
